date,sku,sales
2022-01-15,SKU_002,60
2022-01-16,SKU_002,62
2022-01-17,SKU_002,64
2022-01-18,SKU_002,66
2022-01-19,SKU_002,68
2022-01-20,SKU_002,70
2022-01-21,SKU_002,72
2022-01-22,SKU_002,60
2022-01-23,SKU_002,62
2022-01-24,SKU_002,64
2022-01-25,SKU_002,66
2022-01-26,SKU_002,68
2022-01-27,SKU_002,70
2022-01-28,SKU_002,72
2022-01-29,SKU_002,60
2022-01-30,SKU_002,62
2022-01-31,SKU_002,64
2022-02-01,SKU_002,66
2022-02-02,SKU_002,68
2022-02-03,SKU_002,70
2022-02-04,SKU_002,72
2022-02-05,SKU_002,60
2022-02-06,SKU_002,62
2022-02-07,SKU_002,64
2022-02-08,SKU_002,66
2022-02-09,SKU_002,68
2022-02-10,SKU_002,70
2022-02-11,SKU_002,72
2022-02-12,SKU_002,60
2022-02-13,SKU_002,62
2022-02-14,SKU_002,64
2022-02-15,SKU_002,66
2022-02-16,SKU_002,68
2022-02-17,SKU_002,70
2022-02-18,SKU_002,72
2022-02-19,SKU_002,60
2022-02-20,SKU_002,62
2022-02-21,SKU_002,64
2022-02-22,SKU_002,66
2022-02-23,SKU_002,68
2022-02-24,SKU_002,70
2022-02-25,SKU_002,72
2022-02-26,SKU_002,60
2022-02-27,SKU_002,62
2022-02-28,SKU_002,64
2022-03-01,SKU_002,66
2022-01-01,SKU_003,70
2022-01-02,SKU_003,72
2022-01-03,SKU_003,74
2022-01-04,SKU_003,76
2022-01-05,SKU_003,78
2022-01-06,SKU_003,80
2022-01-07,SKU_003,82
2022-01-08,SKU_003,70
2022-01-09,SKU_003,72
2022-01-10,SKU_003,74
2022-01-11,SKU_003,76
2022-01-12,SKU_003,78
2022-01-13,SKU_003,80
2022-01-14,SKU_003,82
2022-01-15,SKU_003,70
2022-01-16,SKU_003,72
2022-01-17,SKU_003,74
2022-01-18,SKU_003,76
2022-01-19,SKU_003,78
2022-01-20,SKU_003,80
2022-01-21,SKU_003,82
2022-01-22,SKU_003,70
2022-01-23,SKU_003,72
2022-01-24,SKU_003,74
2022-01-25,SKU_003,76
2022-01-26,SKU_003,78
2022-01-27,SKU_003,80
2022-01-28,SKU_003,82
2022-01-29,SKU_003,70
2022-01-30,SKU_003,72
2022-01-31,SKU_003,74
2022-02-01,SKU_003,76
2022-02-02,SKU_003,78
2022-02-03,SKU_003,80
2022-02-04,SKU_003,82
2022-02-05,SKU_003,70
2022-02-06,SKU_003,72
2022-02-07,SKU_003,74
2022-02-08,SKU_003,76
2022-02-09,SKU_003,78
2022-02-10,SKU_003,80
2022-02-11,SKU_003,82
2022-02-12,SKU_003,70
2022-02-13,SKU_003,72
2022-02-14,SKU_003,74
2022-02-15,SKU_003,76
2022-02-16,SKU_003,78
2022-02-17,SKU_003,80
2022-02-18,SKU_003,82
2022-02-19,SKU_003,70
2022-02-20,SKU_003,72
2022-02-21,SKU_003,74
2022-02-22,SKU_003,76
2022-02-23,SKU_003,78
2022-02-24,SKU_003,80
2022-02-25,SKU_003,82
2022-02-26,SKU_003,70
2022-02-27,SKU_003,72
2022-02-28,SKU_003,74
2022-03-01,SKU_003,76
2022-01-01,SKU_004,80
2022-01-02,SKU_004,82
2022-01-03,SKU_004,84
2022-01-04,SKU_004,86
2022-01-05,SKU_004,88
2022-01-06,SKU_004,90
2022-01-07,SKU_004,92
2022-01-08,SKU_004,80
2022-01-09,SKU_004,82
2022-01-10,SKU_004,84
2022-01-11,SKU_004,86
2022-01-12,SKU_004,88
2022-01-13,SKU_004,90
2022-01-14,SKU_004,92
2022-01-15,SKU_004,80
2022-01-16,SKU_004,82
2022-01-17,SKU_004,84
2022-01-18,SKU_004,86
2022-01-19,SKU_004,88
2022-01-20,SKU_004,90
2022-01-21,SKU_004,92
2022-01-22,SKU_004,80
2022-01-23,SKU_004,82
2022-01-24,SKU_004,84
2022-01-25,SKU_004,86
2022-01-26,SKU_004,88
2022-01-27,SKU_004,90
2022-01-28,SKU_004,92
2022-01-29,SKU_004,80
2022-01-30,SKU_004,82
2022-01-31,SKU_004,84
2022-02-01,SKU_004,86
2022-02-02,SKU_004,88
2022-02-03,SKU_004,90
2022-02-04,SKU_004,92
2022-02-05,SKU_004,80
2022-02-06,SKU_004,82
2022-02-07,SKU_004,84
2022-02-08,SKU_004,86
2022-02-09,SKU_004,88
2022-02-10,SKU_004,90
2022-02-11,SKU_004,92
2022-02-12,SKU_004,80
2022-02-13,SKU_004,82
2022-02-14,SKU_004,84
2022-02-15,SKU_004,86
2022-02-16,SKU_004,88
2022-02-17,SKU_004,90
2022-02-18,SKU_004,92
2022-02-19,SKU_004,80
2022-02-20,SKU_004,82
2022-02-21,SKU_004,84
2022-02-22,SKU_004,86
2022-02-23,SKU_004,88
2022-02-24,SKU_004,90
2022-02-25,SKU_004,92
2022-02-26,SKU_004,80
2022-02-27,SKU_004,82
2022-02-28,SKU_004,84
2022-03-01,SKU_004,86
2022-01-01,SKU_005,90
2022-01-02,SKU_005,92
2022-01-03,SKU_005,94
2022-01-04,SKU_005,96
2022-01-05,SKU_005,98
2022-01-06,SKU_005,100
2022-01-07,SKU_005,102
2022-01-08,SKU_005,90
2022-01-09,SKU_005,92
2022-01-10,SKU_005,94
2022-01-11,SKU_005,96
2022-01-12,SKU_005,98
2022-01-13,SKU_005,100
2022-01-14,SKU_005,102
2022-01-15,SKU_005,90
2022-01-16,SKU_005,92
2022-01-17,SKU_005,94
2022-01-18,SKU_005,96
2022-01-19,SKU_005,98
2022-01-20,SKU_005,100
2022-01-21,SKU_005,102
2022-01-22,SKU_005,90
2022-01-23,SKU_005,92
2022-01-24,SKU_005,94
2022-01-25,SKU_005,96
2022-01-26,SKU_005,98
2022-01-27,SKU_005,100
2022-01-28,SKU_005,102
2022-01-29,SKU_005,90
2022-01-30,SKU_005,92
2022-01-31,SKU_005,94
2022-02-01,SKU_005,96
2022-02-02,SKU_005,98
2022-02-03,SKU_005,100
2022-02-04,SKU_005,102
2022-02-05,SKU_005,90
2022-02-06,SKU_005,92
2022-02-07,SKU_005,94
2022-02-08,SKU_005,96
2022-02-09,SKU_005,98
2022-02-10,SKU_005,100
2022-02-11,SKU_005,102
2022-02-12,SKU_005,90
2022-02-13,SKU_005,92
2022-02-14,SKU_005,94
2022-02-15,SKU_005,96
2022-02-16,SKU_005,98
2022-02-17,SKU_005,100
2022-02-18,SKU_005,102
2022-02-19,SKU_005,90
2022-02-20,SKU_005,92
2022-02-21,SKU_005,94
2022-02-22,SKU_005,96
2022-02-23,SKU_005,98
2022-02-24,SKU_005,100
2022-02-25,SKU_005,102
2022-02-26,SKU_005,90
2022-02-27,SKU_005,92
2022-02-28,SKU_005,94
2022-03-01,SKU_005,96
2022-01-01,SKU_006,100
2022-01-02,SKU_006,102
2022-01-03,SKU_006,104
2022-01-04,SKU_006,106
2022-01-05,SKU_006,108
2022-01-06,SKU_006,110
2022-01-07,SKU_006,112
2022-01-08,SKU_006,100
2022-01-09,SKU_006,102
2022-01-10,SKU_006,104
2022-01-11,SKU_006,106
2022-01-12,SKU_006,108
2022-01-13,SKU_006,110
2022-01-14,SKU_006,112
2022-01-15,SKU_006,100
2022-01-16,SKU_006,102
2022-01-17,SKU_006,104
2022-01-18,SKU_006,106
2022-01-19,SKU_006,108
2022-01-20,SKU_006,110
2022-01-21,SKU_006,112
2022-01-22,SKU_006,100
2022-01-23,SKU_006,102
2022-01-24,SKU_006,104
2022-01-25,SKU_006,106
2022-01-26,SKU_006,108
2022-01-27,SKU_006,110
2022-01-28,SKU_006,112
2022-01-29,SKU_006,100
2022-01-30,SKU_006,102
2022-01-31,SKU_006,104
2022-02-01,SKU_006,106
2022-02-02,SKU_006,108
2022-02-03,SKU_006,110
2022-02-04,SKU_006,112
2022-02-05,SKU_006,100
2022-02-06,SKU_006,102
2022-02-07,SKU_006,104
2022-02-08,SKU_006,106
2022-02-09,SKU_006,108
2022-02-10,SKU_006,110
2022-02-11,SKU_006,112
2022-02-12,SKU_006,100
2022-02-13,SKU_006,102
2022-02-14,SKU_006,104
2022-02-15,SKU_006,106
2022-02-16,SKU_006,108
2022-02-17,SKU_006,110
2022-02-18,SKU_006,112
2022-02-19,SKU_006,100
2022-02-20,SKU_006,102
2022-02-21,SKU_006,104
2022-02-22,SKU_006,106
2022-02-23,SKU_006,108
2022-02-24,SKU_006,110
2022-02-25,SKU_006,112
2022-02-26,SKU_006,100
2022-02-27,SKU_006,102
2022-02-28,SKU_006,104
2022-03-01,SKU_006,106
2022-01-01,SKU_007,110
2022-01-02,SKU_007,112
2022-01-03,SKU_007,114
2022-01-04,SKU_007,116
2022-01-05,SKU_007,118
2022-01-06,SKU_007,120
2022-01-07,SKU_007,122
2022-01-08,SKU_007,110
2022-01-09,SKU_007,112
2022-01-10,SKU_007,114
2022-01-11,SKU_007,116
2022-01-12,SKU_007,118
2022-01-13,SKU_007,120
2022-01-14,SKU_007,122
2022-01-15,SKU_007,110
2022-01-16,SKU_007,112
2022-01-17,SKU_007,114
2022-01-18,SKU_007,116
2022-01-19,SKU_007,118
2022-01-20,SKU_007,120
2022-01-21,SKU_007,122
2022-01-22,SKU_007,110
2022-01-23,SKU_007,112
2022-01-24,SKU_007,114
2022-01-25,SKU_007,116
2022-01-26,SKU_007,118
2022-01-27,SKU_007,120
2022-01-28,SKU_007,122
2022-01-29,SKU_007,110
2022-01-30,SKU_007,112
2022-01-31,SKU_007,114
2022-02-01,SKU_007,116
2022-02-02,SKU_007,118
2022-02-03,SKU_007,120
2022-02-04,SKU_007,122
2022-02-05,SKU_007,110
2022-02-06,SKU_007,112
2022-02-07,SKU_007,114
2022-02-08,SKU_007,116
2022-02-09,SKU_007,118
2022-02-10,SKU_007,120
2022-02-11,SKU_007,122
2022-02-12,SKU_007,110
2022-02-13,SKU_007,112
2022-02-14,SKU_007,114
2022-02-15,SKU_007,116
2022-02-16,SKU_007,118
2022-02-17,SKU_007,120
2022-02-18,SKU_007,122
2022-02-19,SKU_007,110
2022-02-20,SKU_007,112
2022-02-21,SKU_007,114
2022-02-22,SKU_007,116
2022-02-23,SKU_007,118
2022-02-24,SKU_007,120
2022-02-25,SKU_007,122
2022-02-26,SKU_007,110
2022-02-27,SKU_007,112
2022-02-28,SKU_007,114
2022-03-01,SKU_007,116
2022-01-01,SKU_008,120
2022-01-02,SKU_008,122
2022-01-03,SKU_008,124
2022-01-04,SKU_008,126
2022-01-05,SKU_008,128
2022-01-06,SKU_008,130
2022-01-07,SKU_008,132
2022-01-08,SKU_008,120
2022-01-09,SKU_008,122
2022-01-10,SKU_008,124
2022-01-11,SKU_008,126
2022-01-12,SKU_008,128
2022-01-13,SKU_008,130
2022-01-14,SKU_008,132
2022-01-15,SKU_008,120
2022-01-16,SKU_008,122
2022-01-17,SKU_008,124
2022-01-18,SKU_008,126
2022-01-19,SKU_008,128
2022-01-20,SKU_008,130
2022-01-21,SKU_008,132
2022-01-22,SKU_008,120
2022-01-23,SKU_008,122
2022-01-24,SKU_008,124
2022-01-25,SKU_008,126
2022-01-26,SKU_008,128
2022-01-27,SKU_008,130
2022-01-28,SKU_008,132
2022-01-29,SKU_008,120
2022-01-30,SKU_008,122
2022-01-31,SKU_008,124
2022-02-01,SKU_008,126
2022-02-02,SKU_008,128
2022-02-03,SKU_008,130
2022-02-04,SKU_008,132
2022-02-05,SKU_008,120
2022-02-06,SKU_008,122
2022-02-07,SKU_008,124
2022-02-08,SKU_008,126
2022-02-09,SKU_008,128
2022-02-10,SKU_008,130
2022-02-11,SKU_008,132
2022-02-12,SKU_008,120
2022-02-13,SKU_008,122
2022-02-14,SKU_008,124
2022-02-15,SKU_008,126
2022-02-16,SKU_008,128
2022-02-17,SKU_008,130
2022-02-18,SKU_008,132
2022-02-19,SKU_008,120
2022-02-20,SKU_008,122
2022-02-21,SKU_008,124
2022-02-22,SKU_008,126
2022-02-23,SKU_008,128
2022-02-24,SKU_008,130
2022-02-25,SKU_008,132
2022-02-26,SKU_008,120
2022-02-27,SKU_008,122
2022-02-28,SKU_008,124
2022-03-01,SKU_008,126
2022-01-01,SKU_009,130
2022-01-02,SKU_009,132
2022-01-03,SKU_009,134
2022-01-04,SKU_009,136
2022-01-05,SKU_009,138
2022-01-06,SKU_009,140
2022-01-07,SKU_009,142
2022-01-08,SKU_009,130
2022-01-09,SKU_009,132
2022-01-10,SKU_009,134
2022-01-11,SKU_009,136
2022-01-12,SKU_009,138
2022-01-13,SKU_009,140
2022-01-14,SKU_009,142
2022-01-15,SKU_009,130
2022-01-16,SKU_009,132
2022-01-17,SKU_009,134
2022-01-18,SKU_009,136
2022-01-19,SKU_009,138
2022-01-20,SKU_009,140
2022-01-21,SKU_009,142
2022-01-22,SKU_009,130
2022-01-23,SKU_009,132
2022-01-24,SKU_009,134
2022-01-25,SKU_009,136
2022-01-26,SKU_009,138
2022-01-27,SKU_009,140
2022-01-28,SKU_009,142
2022-01-29,SKU_009,130
2022-01-30,SKU_009,132
2022-01-31,SKU_009,134
2022-02-01,SKU_009,136
2022-02-02,SKU_009,138
2022-02-03,SKU_009,140
2022-02-04,SKU_009,142
2022-02-05,SKU_009,130
2022-02-06,SKU_009,132
2022-02-07,SKU_009,134
2022-02-08,SKU_009,136
2022-02-09,SKU_009,138
2022-02-10,SKU_009,140
2022-02-11,SKU_009,142
2022-02-12,SKU_009,130
2022-02-13,SKU_009,132
2022-02-14,SKU_009,134
2022-02-15,SKU_009,136
2022-02-16,SKU_009,138
2022-02-17,SKU_009,140
2022-02-18,SKU_009,142
2022-02-19,SKU_009,130
2022-02-20,SKU_009,132
2022-02-21,SKU_009,134
2022-02-22,SKU_009,136
2022-02-23,SKU_009,138
2022-02-24,SKU_009,140
2022-02-25,SKU_009,142
2022-02-26,SKU_009,130
2022-02-27,SKU_009,132
2022-02-28,SKU_009,134
2022-03-01,SKU_009,136
2022-01-01,SKU_010,140
2022-01-02,SKU_010,142
2022-01-03,SKU_010,144
2022-01-04,SKU_010,146
2022-01-05,SKU_010,148
2022-01-06,SKU_010,150
2022-01-07,SKU_010,152
2022-01-08,SKU_010,140
2022-01-09,SKU_010,142
2022-01-10,SKU_010,144
2022-01-11,SKU_010,146
2022-01-12,SKU_010,148
2022-01-13,SKU_010,150
2022-01-14,SKU_010,152
2022-01-15,SKU_010,140
2022-01-16,SKU_010,142
2022-01-17,SKU_010,144
2022-01-18,SKU_010,146
2022-01-19,SKU_010,148
2022-01-20,SKU_010,150
2022-01-21,SKU_010,152
2022-01-22,SKU_010,140
2022-01-23,SKU_010,142
2022-01-24,SKU_010,144
2022-01-25,SKU_010,146
2022-01-26,SKU_010,148
2022-01-27,SKU_010,150
2022-01-28,SKU_010,152
2022-01-29,SKU_010,140
2022-01-30,SKU_010,142
2022-01-31,SKU_010,144
2022-02-01,SKU_010,146
2022-02-02,SKU_010,148
2022-02-03,SKU_010,150
2022-02-04,SKU_010,152
2022-02-05,SKU_010,140
2022-02-06,SKU_010,142
2022-02-07,SKU_010,144
2022-02-08,SKU_010,146
2022-02-09,SKU_010,148
2022-02-10,SKU_010,150
2022-02-11,SKU_010,152
2022-02-12,SKU_010,140
2022-02-13,SKU_010,142
2022-02-14,SKU_010,144
2022-02-15,SKU_010,146
2022-02-16,SKU_010,148
2022-02-17,SKU_010,150
2022-02-18,SKU_010,152
2022-02-19,SKU_010,140
2022-02-20,SKU_010,142
2022-02-21,SKU_010,144
2022-02-22,SKU_010,146
2022-02-23,SKU_010,148
2022-02-24,SKU_010,150
2022-02-25,SKU_010,152
2022-02-26,SKU_010,140
2022-02-27,SKU_010,142
2022-02-28,SKU_010,144
2022-03-01,SKU_010,146
2022-01-01,SKU_011,150
2022-01-02,SKU_011,152
2022-01-03,SKU_011,154
2022-01-04,SKU_011,156
2022-01-05,SKU_011,158
2022-01-06,SKU_011,160
2022-01-07,SKU_011,162
2022-01-08,SKU_011,150
2022-01-09,SKU_011,152
2022-01-10,SKU_011,154
2022-01-11,SKU_011,156
2022-01-12,SKU_011,158
2022-01-13,SKU_011,160
2022-01-14,SKU_011,162
2022-01-15,SKU_011,150
2022-01-16,SKU_011,152
2022-01-17,SKU_011,154
2022-01-18,SKU_011,156
2022-01-19,SKU_011,158
2022-01-20,SKU_011,160
2022-01-21,SKU_011,162
2022-01-22,SKU_011,150
2022-01-23,SKU_011,152
2022-01-24,SKU_011,154
2022-01-25,SKU_011,156
2022-01-26,SKU_011,158
2022-01-27,SKU_011,160
2022-01-28,SKU_011,162
2022-01-29,SKU_011,150
2022-01-30,SKU_011,152
2022-01-31,SKU_011,154
2022-02-01,SKU_011,156
2022-02-02,SKU_011,158
2022-02-03,SKU_011,160
2022-02-04,SKU_011,162
2022-02-05,SKU_011,150
2022-02-06,SKU_011,152
2022-02-07,SKU_011,154
2022-02-08,SKU_011,156
2022-02-09,SKU_011,158
2022-02-10,SKU_011,160
2022-02-11,SKU_011,162
2022-02-12,SKU_011,150
2022-02-13,SKU_011,152
2022-02-14,SKU_011,154
2022-02-15,SKU_011,156
2022-02-16,SKU_011,158
2022-02-17,SKU_011,160
2022-02-18,SKU_011,162
2022-02-19,SKU_011,150
2022-02-20,SKU_011,152
2022-02-21,SKU_011,154
2022-02-22,SKU_011,156
2022-02-23,SKU_011,158
2022-02-24,SKU_011,160
2022-02-25,SKU_011,162
2022-02-26,SKU_011,150
2022-02-27,SKU_011,152
2022-02-28,SKU_011,154
2022-03-01,SKU_011,156
2022-01-01,SKU_012,160
2022-01-02,SKU_012,162
2022-01-03,SKU_012,164
2022-01-04,SKU_012,166
2022-01-05,SKU_012,168
2022-01-06,SKU_012,170
2022-01-07,SKU_012,172
2022-01-08,SKU_012,160
2022-01-09,SKU_012,162
2022-01-10,SKU_012,164
2022-01-11,SKU_012,166
2022-01-12,SKU_012,168
2022-01-13,SKU_012,170
2022-01-14,SKU_012,172
2022-01-15,SKU_012,160
2022-01-16,SKU_012,162
2022-01-17,SKU_012,164
2022-01-18,SKU_012,166
2022-01-19,SKU_012,168
2022-01-20,SKU_012,170
2022-01-21,SKU_012,172
2022-01-22,SKU_012,160
2022-01-23,SKU_012,162
2022-01-24,SKU_012,164
2022-01-25,SKU_012,166
2022-01-26,SKU_012,168
2022-01-27,SKU_012,170
2022-01-28,SKU_012,172
2022-01-29,SKU_012,160
2022-01-30,SKU_012,162
2022-01-31,SKU_012,164
2022-02-01,SKU_012,166
2022-02-02,SKU_012,168
2022-02-03,SKU_012,170
2022-02-04,SKU_012,172
2022-02-05,SKU_012,160
2022-02-06,SKU_012,162
2022-02-07,SKU_012,164
2022-02-08,SKU_012,166
2022-02-09,SKU_012,168
2022-02-10,SKU_012,170
2022-02-11,SKU_012,172
2022-02-12,SKU_012,160
2022-02-13,SKU_012,162
2022-02-14,SKU_012,164
2022-02-15,SKU_012,166
2022-02-16,SKU_012,168
2022-02-17,SKU_012,170
2022-02-18,SKU_012,172
2022-02-19,SKU_012,160
2022-02-20,SKU_012,162
2022-02-21,SKU_012,164
2022-02-22,SKU_012,166
2022-02-23,SKU_012,168
2022-02-24,SKU_012,170
2022-02-25,SKU_012,172
2022-02-26,SKU_012,160
2022-02-27,SKU_012,162
2022-02-28,SKU_012,164
2022-03-01,SKU_012,166
2022-01-01,SKU_013,170
2022-01-02,SKU_013,172
2022-01-03,SKU_013,174
2022-01-04,SKU_013,176
2022-01-05,SKU_013,178
2022-01-06,SKU_013,180
2022-01-07,SKU_013,182
2022-01-08,SKU_013,170
2022-01-09,SKU_013,172
2022-01-10,SKU_013,174
2022-01-11,SKU_013,176
2022-01-12,SKU_013,178
2022-01-13,SKU_013,180
2022-01-14,SKU_013,182
2022-01-15,SKU_013,170
2022-01-16,SKU_013,172
2022-01-17,SKU_013,174
2022-01-18,SKU_013,176
2022-01-19,SKU_013,178
2022-01-20,SKU_013,180
2022-01-21,SKU_013,182
2022-01-22,SKU_013,170
2022-01-23,SKU_013,172
2022-01-24,SKU_013,174
2022-01-25,SKU_013,176
2022-01-26,SKU_013,178
2022-01-27,SKU_013,180
2022-01-28,SKU_013,182
2022-01-29,SKU_013,170
2022-01-30,SKU_013,172
2022-01-31,SKU_013,174
2022-02-01,SKU_013,176
2022-02-02,SKU_013,178
2022-02-03,SKU_013,180
2022-02-04,SKU_013,182
2022-02-05,SKU_013,170
2022-02-06,SKU_013,172
2022-02-07,SKU_013,174
2022-02-08,SKU_013,176
2022-02-09,SKU_013,178
2022-02-10,SKU_013,180
2022-02-11,SKU_013,182
2022-02-12,SKU_013,170
2022-02-13,SKU_013,172
2022-02-14,SKU_013,174
2022-02-15,SKU_013,176
2022-02-16,SKU_013,178
2022-02-17,SKU_013,180
2022-02-18,SKU_013,182
2022-02-19,SKU_013,170
2022-02-20,SKU_013,172
2022-02-21,SKU_013,174
2022-02-22,SKU_013,176
2022-02-23,SKU_013,178
2022-02-24,SKU_013,180
2022-02-25,SKU_013,182
2022-02-26,SKU_013,170
2022-02-27,SKU_013,172
2022-02-28,SKU_013,174
2022-03-01,SKU_013,176
2022-01-01,SKU_014,180
2022-01-02,SKU_014,182
2022-01-03,SKU_014,184
2022-01-04,SKU_014,186
2022-01-05,SKU_014,188
2022-01-06,SKU_014,190
2022-01-07,SKU_014,192
2022-01-08,SKU_014,180
2022-01-09,SKU_014,182
2022-01-10,SKU_014,184
2022-01-11,SKU_014,186
2022-01-12,SKU_014,188
2022-01-13,SKU_014,190
2022-01-14,SKU_014,192
2022-01-15,SKU_014,180
2022-01-16,SKU_014,182
2022-01-17,SKU_014,184
2022-01-18,SKU_014,186
2022-01-19,SKU_014,188
2022-01-20,SKU_014,190
2022-01-21,SKU_014,192
2022-01-22,SKU_014,180
2022-01-23,SKU_014,182
2022-01-24,SKU_014,184
2022-01-25,SKU_014,186
2022-01-26,SKU_014,188
2022-01-27,SKU_014,190
2022-01-28,SKU_014,192
2022-01-29,SKU_014,180
2022-01-30,SKU_014,182
2022-01-31,SKU_014,184
2022-02-01,SKU_014,186
2022-02-02,SKU_014,188
2022-02-03,SKU_014,190
2022-02-04,SKU_014,192
2022-02-05,SKU_014,180
2022-02-06,SKU_014,182
2022-02-07,SKU_014,184
2022-02-08,SKU_014,186
2022-02-09,SKU_014,188
2022-02-10,SKU_014,190
2022-02-11,SKU_014,192
2022-02-12,SKU_014,180
2022-02-13,SKU_014,182
2022-02-14,SKU_014,184
2022-02-15,SKU_014,186
2022-02-16,SKU_014,188
2022-02-17,SKU_014,190
2022-02-18,SKU_014,192
2022-02-19,SKU_014,180
2022-02-20,SKU_014,182
2022-02-21,SKU_014,184
2022-02-22,SKU_014,186
2022-02-23,SKU_014,188
2022-02-24,SKU_014,190
2022-02-25,SKU_014,192
2022-02-26,SKU_014,180
2022-02-27,SKU_014,182
2022-02-28,SKU_014,184
2022-03-01,SKU_014,186
2022-01-01,SKU_015,190
2022-01-02,SKU_015,192
2022-01-03,SKU_015,194
2022-01-04,SKU_015,196
2022-01-05,SKU_015,198
2022-01-06,SKU_015,200
2022-01-07,SKU_015,202
2022-01-08,SKU_015,190
2022-01-09,SKU_015,192
2022-01-10,SKU_015,194
2022-01-11,SKU_015,196
2022-01-12,SKU_015,198
2022-01-13,SKU_015,200
2022-01-14,SKU_015,202
2022-01-15,SKU_015,190
2022-01-16,SKU_015,192
2022-01-17,SKU_015,194
2022-01-18,SKU_015,196
2022-01-19,SKU_015,198
2022-01-20,SKU_015,200
2022-01-21,SKU_015,202
2022-01-22,SKU_015,190
2022-01-23,SKU_015,192
2022-01-24,SKU_015,194
2022-01-25,SKU_015,196
2022-01-26,SKU_015,198
2022-01-27,SKU_015,200
2022-01-28,SKU_015,202
2022-01-29,SKU_015,190
2022-01-30,SKU_015,192
2022-01-31,SKU_015,194
2022-02-01,SKU_015,196
2022-02-02,SKU_015,198
2022-02-03,SKU_015,200
2022-02-04,SKU_015,202
2022-02-05,SKU_015,190
2022-02-06,SKU_015,192
2022-02-07,SKU_015,194
2022-02-08,SKU_015,196
2022-02-09,SKU_015,198
2022-02-10,SKU_015,200
2022-02-11,SKU_015,202
2022-02-12,SKU_015,190
2022-02-13,SKU_015,192
2022-02-14,SKU_015,194
2022-02-15,SKU_015,196
2022-02-16,SKU_015,198
2022-02-17,SKU_015,200
2022-02-18,SKU_015,202
2022-02-19,SKU_015,190
2022-02-20,SKU_015,192
2022-02-21,SKU_015,194
2022-02-22,SKU_015,196
2022-02-23,SKU_015,198
2022-02-24,SKU_015,200
2022-02-25,SKU_015,202
2022-02-26,SKU_015,190
2022-02-27,SKU_015,192
2022-02-28,SKU_015,194
2022-03-01,SKU_015,196
